customerID,Churn,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges_Monthly,account_Charges_Total,customer_gender_Male,internet_InternetService_Fiber optic,internet_InternetService_No,account_Contract_One year,account_Contract_Two year,account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check,account_PaymentMethod_Mailed check
8992-VONJD,0,0,0,1,13,1,0,1,1,0,0,0,0,1,56.0,764.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8993-IZEUX,0,0,0,0,7,1,0,0,0,0,0,0,0,0,69.15,488.65,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8993-PHFWD,1,0,0,0,3,0,0,0,0,0,0,0,0,0,25.25,58.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8996-ZROXE,0,1,0,0,57,1,0,0,0,1,1,0,0,1,53.5,3035.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8999-BOHSE,1,1,0,0,11,1,0,0,0,0,0,1,1,0,89.7,1047.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8999-EXMNO,0,0,1,1,19,1,0,0,0,0,0,0,0,0,20.15,387.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8999-XXGNS,0,1,1,0,72,1,1,0,1,1,0,1,1,1,105.75,7629.85,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8999-YPYBV,0,0,1,1,45,1,0,1,1,1,1,1,1,1,84.35,3858.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9000-PLFUZ,0,1,1,0,60,0,0,0,1,0,0,1,1,1,49.45,2907.55,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9003-CPATH,0,0,0,0,42,1,1,0,0,1,0,0,0,0,79.9,3313.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9013-AQORL,0,0,0,1,48,0,0,0,1,1,0,0,1,0,45.55,2108.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9018-PCIOK,0,0,0,0,55,1,0,0,1,1,0,0,1,1,64.75,3617.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9019-QVLZD,1,0,0,0,1,1,0,0,0,0,0,1,0,0,79.55,79.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9025-AOMKI,1,0,0,0,6,1,1,0,0,0,0,1,1,1,93.55,536.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9025-ZRPVR,1,0,0,0,9,1,0,0,0,0,0,0,0,1,18.95,185.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9026-LHEVG,0,0,0,0,9,0,0,0,1,0,0,0,1,0,40.75,359.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9026-RNUJS,1,1,0,0,5,1,0,0,0,1,0,0,0,0,50.35,237.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9027-TMATR,0,0,1,0,43,1,0,1,0,1,1,1,1,1,78.8,3460.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9027-YFHQJ,0,0,0,0,7,1,1,0,0,0,0,0,0,1,25.05,152.95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9028-LIHRP,0,0,1,1,71,1,0,1,1,1,1,1,0,0,100.2,7209.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9029-FEGVJ,0,1,1,0,32,1,1,0,0,1,0,0,0,0,79.3,2570.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9030-QGZNL,0,0,0,0,8,1,0,0,0,0,0,0,0,0,20.85,161.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9031-ZVQPT,0,0,1,0,72,1,1,0,1,1,1,1,1,1,108.2,7840.6,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
9033-EOXWV,1,0,0,0,12,1,1,0,0,0,1,1,1,0,74.05,872.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9036-CSKBW,0,0,0,0,51,1,1,1,1,1,0,1,1,0,107.45,5680.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9039-RBEEE,1,0,0,0,39,0,0,1,1,0,1,1,0,1,48.95,1880.85,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9039-ZVJDC,0,0,0,0,3,1,0,0,0,0,0,0,0,1,19.1,53.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9040-KZVWO,0,0,0,0,26,1,0,0,1,0,0,0,0,0,75.5,2018.1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9046-DQMTP,0,0,0,0,35,1,0,0,0,0,0,0,0,0,20.75,739.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9046-JBFWA,0,0,0,1,27,1,0,0,0,0,0,0,0,0,19.15,537.35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9048-JVYVF,1,0,0,0,3,1,0,0,0,0,1,1,1,1,69.35,191.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9050-IKDZA,0,1,0,0,2,1,0,0,0,0,0,1,0,0,81.5,162.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9050-QLROH,1,0,0,0,18,1,1,0,0,1,0,0,1,1,90.7,1597.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9052-DHNKM,0,0,0,0,26,1,1,1,1,0,0,0,0,0,61.55,1581.95,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9052-VKDUW,0,1,1,0,65,1,1,1,1,1,0,1,1,1,109.4,7227.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9053-EJUNL,0,0,0,0,41,1,1,0,1,0,0,1,0,1,89.2,3645.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9053-JZFKV,1,0,0,0,67,1,1,1,1,1,1,1,1,0,116.2,7752.3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9054-FOWNV,0,0,1,1,22,1,1,0,0,1,0,1,0,1,88.75,1885.15,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9055-MOJJJ,0,0,1,1,64,1,0,1,0,0,1,1,0,0,65.8,4068.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9057-MSWCO,1,1,1,0,27,0,0,1,0,0,0,0,0,0,30.75,805.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9057-SIHCH,1,0,0,0,3,1,1,0,0,0,0,1,1,1,96.6,291.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9058-CBREO,1,1,0,0,1,1,1,0,0,0,0,0,0,0,50.55,50.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9058-HRZSV,0,1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9058-MJLZC,0,0,0,0,24,1,0,1,0,0,0,1,1,1,94.6,2283.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9060-HJJRW,0,0,0,0,51,0,0,0,1,1,0,1,1,1,56.4,2928.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9061-TIHDA,1,1,1,0,13,1,1,0,0,0,0,1,1,1,95.25,1233.65,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9063-ZGTUY,1,0,1,1,61,1,0,0,0,0,0,0,0,1,19.4,1182.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9065-ZCPQX,0,0,1,0,72,1,1,1,1,1,1,0,1,0,78.85,5763.15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9066-QRSDU,0,0,1,0,69,1,1,0,0,0,0,0,0,1,26.3,1763.55,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
9067-SQTNS,0,0,1,1,44,1,0,0,0,0,0,0,0,0,20.6,926.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9067-YGSCA,0,0,0,0,70,1,1,0,0,0,0,0,0,0,26.05,1856.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9068-FHQHD,0,0,1,1,40,1,0,0,0,0,0,0,0,0,20.15,777.35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9068-VPWQQ,0,0,1,0,61,1,1,1,0,1,1,0,1,0,75.35,4729.3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9069-LGEUL,0,0,1,0,23,1,0,1,0,0,0,0,1,1,59.95,1406.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9070-BCKQP,0,0,1,0,72,1,1,1,0,1,1,1,1,1,110.15,7881.2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9073-ZZIAY,0,0,1,1,62,1,0,1,1,1,1,1,1,0,86.1,5215.25,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9074-KGVOX,0,0,1,1,50,0,0,1,0,0,0,1,0,1,39.45,2021.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9076-AXYIK,0,1,1,0,64,1,1,0,0,1,1,1,1,0,102.1,6538.45,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
9079-LWTFD,0,0,0,0,47,1,1,1,1,0,1,1,0,0,100.75,4669.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9079-YEXQJ,1,0,0,0,54,1,1,0,1,1,1,1,1,0,111.1,6014.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9081-WWXKP,0,0,1,1,47,1,0,0,0,0,0,0,0,0,20.25,873.4,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
9084-OAYKL,0,0,0,0,58,1,0,0,0,0,0,0,0,0,20.8,1212.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9086-YJYXS,0,0,1,1,34,1,1,0,0,1,0,1,1,0,77.2,2753.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9087-EYCPR,0,0,0,0,60,1,1,0,0,0,0,0,0,0,25.0,1505.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9089-UOWJG,0,0,1,1,12,1,0,0,0,1,0,1,0,1,58.35,740.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9090-SGQXL,1,1,1,0,68,1,1,0,1,1,0,1,1,1,105.3,7299.65,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9091-WTUUY,0,0,1,1,64,1,0,1,0,1,1,1,0,0,69.25,4447.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9092-GDZKO,0,0,0,0,22,1,1,0,0,0,0,0,0,1,24.85,493.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9093-FPDLG,0,0,0,0,11,1,0,0,1,1,1,0,1,1,94.2,999.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9094-AZPHK,0,0,0,0,15,1,1,0,1,0,0,1,1,1,100.15,1415.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9095-HFAFX,1,0,0,0,5,1,0,0,0,0,0,1,0,1,81.0,389.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9097-ZUBYC,0,0,1,0,14,1,0,0,0,0,1,0,0,0,48.8,664.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9099-FTUHS,0,0,0,0,23,1,1,1,0,0,0,0,0,0,54.4,1249.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9101-BWFSS,1,0,1,0,50,1,1,1,1,0,1,1,1,0,108.55,5610.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
9101-NTIXF,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.4,50.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9102-IAYHT,1,0,1,1,17,1,1,0,0,0,0,0,1,1,85.45,1451.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9102-OXKFY,0,0,0,0,59,1,1,0,0,1,0,0,0,0,54.15,3116.15,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9103-CXVOK,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19.75,19.75,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9103-TCIHJ,1,0,0,0,15,1,1,1,0,0,0,0,0,1,55.7,899.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9107-UKCKY,0,0,1,0,61,1,1,0,1,1,0,1,1,1,79.8,4914.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9108-EJFJP,0,0,1,0,1,1,0,1,1,0,0,0,0,1,53.55,53.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9108-EQPNQ,0,0,1,1,10,1,1,0,0,0,0,0,0,0,26.1,225.55,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
9110-HSGTV,0,0,0,0,69,1,0,1,0,1,1,1,1,1,82.45,5555.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9112-WSNPU,0,1,0,0,35,1,0,0,0,0,0,0,0,0,70.55,2419.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9114-AAFQH,0,0,1,0,48,1,0,0,1,1,0,0,1,1,65.65,3094.65,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9114-DPSIA,0,0,1,1,72,1,1,1,1,1,1,0,1,0,81.0,5750.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9114-VEPUF,0,0,1,0,62,1,1,1,1,0,0,0,1,0,96.1,6001.45,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
9115-YQHGA,0,0,0,0,40,1,0,0,0,0,1,0,0,1,51.1,2092.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9117-SHLZX,1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9121-PHQSR,0,1,1,0,16,1,1,0,0,0,0,1,0,1,85.05,1391.15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9122-UMROB,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.3,20.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9124-LHCJQ,1,0,0,0,1,1,1,0,0,0,0,0,1,1,85.45,85.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9127-FHJBZ,0,0,1,1,72,1,1,1,1,1,1,1,1,1,114.0,8093.15,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
9127-QRZMH,0,0,1,0,44,1,0,1,1,0,1,0,0,1,59.85,2603.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9128-CPXKI,0,0,0,0,59,1,0,0,0,1,0,1,1,0,95.8,5655.45,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
9129-UXERG,0,1,0,0,18,1,1,0,1,0,1,1,1,1,103.6,1806.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9133-AYJZG,0,0,0,0,23,1,1,0,1,0,0,1,1,1,98.7,2249.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9134-CEQMF,1,1,1,0,7,1,0,0,0,0,0,1,1,1,89.5,676.7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9134-WYRVP,0,0,0,0,51,1,0,1,0,0,0,1,0,0,86.35,4267.15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
9135-HSWOC,0,0,1,1,64,1,0,0,0,0,0,0,0,1,19.7,1274.05,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9135-MGVPY,0,0,1,0,69,1,0,1,1,1,1,1,1,1,84.7,5878.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9136-ALYBR,1,0,0,0,1,0,0,0,0,0,0,0,0,1,24.45,24.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9137-NOQKA,0,1,0,0,2,1,0,0,0,0,0,0,0,0,19.2,37.2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9137-UIYPG,0,0,1,1,35,1,0,1,0,1,1,1,1,1,106.9,3756.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9138-EFSMO,0,0,1,1,26,1,0,0,0,0,0,0,1,0,78.95,2034.25,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9139-TWBAS,0,0,1,0,26,0,0,1,1,1,0,1,0,0,47.85,1190.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9139-WQQDY,1,0,1,1,49,1,1,0,1,0,0,1,1,0,100.45,4941.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
9140-CZQZZ,0,0,1,0,68,1,0,1,1,0,1,1,1,1,79.6,5515.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9142-KZXOP,0,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9142-XMYJH,0,0,0,0,29,1,0,0,0,0,0,0,0,0,19.35,601.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9143-CANJF,0,0,1,1,24,1,0,1,0,0,1,0,0,0,55.15,1319.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9146-JRIOX,0,0,1,1,14,1,1,0,0,0,0,0,0,0,25.55,372.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9150-HEPMB,0,0,0,0,56,1,0,1,0,1,0,0,0,0,52.7,3019.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9150-KPBJQ,0,0,0,0,6,1,0,0,0,0,0,0,0,0,19.65,116.85,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
9152-AMKAK,0,0,0,0,6,1,0,1,0,1,1,1,1,1,80.25,493.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9153-BTBVV,0,0,1,0,71,1,1,0,0,0,0,0,0,0,25.0,1753.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9154-QDGTH,0,0,1,1,43,1,1,0,0,1,1,1,1,1,104.3,4451.85,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9158-VCTQB,1,0,1,0,41,1,1,1,1,1,1,1,1,1,113.6,4594.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9163-GHAYE,0,0,0,0,15,1,0,0,1,0,0,0,0,0,48.85,736.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9167-APMXZ,0,0,0,0,22,1,1,0,0,0,0,1,0,1,84.15,1821.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9168-INPSZ,0,1,1,0,44,1,1,0,0,1,1,1,1,0,104.15,4495.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9169-BSVIN,0,0,0,0,12,1,1,0,0,1,0,1,1,0,74.75,827.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9170-ARBTB,0,0,1,1,52,1,0,0,0,0,0,0,0,0,19.6,1012.4,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
9170-CCKOU,1,0,1,0,17,1,1,1,1,1,0,0,0,0,90.2,1454.15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9170-GYZJC,1,0,1,1,41,1,1,1,1,1,1,0,1,0,79.9,3326.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9172-ANCRX,1,0,0,0,10,1,1,1,0,0,0,1,1,1,98.7,973.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9172-JITSM,1,0,1,1,26,1,0,0,0,0,0,1,1,1,90.8,2361.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9173-IVZVP,0,0,1,1,53,1,0,0,0,0,0,0,0,0,20.9,1146.05,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9174-FKWZE,1,1,0,0,1,1,0,0,0,0,0,0,0,1,19.45,19.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9174-IHETN,0,0,0,1,50,1,0,0,0,0,0,0,0,0,70.35,3533.6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9178-JHUVJ,0,0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9184-GALIL,0,0,1,1,38,1,0,0,0,0,0,0,0,0,20.45,781.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9185-TQCVP,1,0,1,0,14,1,1,0,0,0,0,0,1,1,85.15,1139.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9189-JWSHV,1,1,1,0,24,1,1,0,0,0,0,1,1,1,93.55,2264.05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9190-MFJLN,1,1,0,0,19,1,0,0,0,1,0,1,1,1,95.9,1777.9,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9191-MYQKX,1,0,1,0,7,1,0,0,0,1,0,0,0,1,75.15,496.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9194-GFVOI,0,0,1,0,42,1,1,1,0,1,1,1,1,0,84.35,3571.6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9199-PWQVC,0,0,1,0,63,1,1,1,1,0,0,1,1,1,79.7,4786.15,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9200-NLNPD,0,0,1,0,56,0,0,0,0,1,1,1,1,1,54.05,2959.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9206-GVPEQ,1,0,1,0,13,0,0,1,0,0,1,1,1,1,54.45,706.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9207-ZPANB,0,0,0,0,37,1,1,1,1,1,1,0,0,0,67.45,2443.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9208-OLGAQ,0,1,0,0,18,1,0,0,0,1,0,0,1,1,84.95,1443.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9209-NWPGU,0,0,0,0,44,1,0,1,0,0,1,1,0,0,65.4,2774.55,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9210-IAHGH,1,0,0,0,7,1,0,0,0,0,1,1,1,1,70.75,450.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9214-EKVXR,0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9220-CXRSC,0,0,1,1,69,1,1,1,0,0,1,0,0,0,61.4,4059.85,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9220-ZNKJI,0,1,1,0,55,1,0,0,0,1,1,1,0,0,88.8,4805.3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9221-OTIVJ,1,1,0,0,14,1,1,0,1,1,0,1,1,1,104.85,1531.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9223-UCPVT,1,0,0,0,1,1,0,0,0,1,0,1,1,0,94.4,94.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9224-VTYID,0,0,1,1,47,1,1,1,1,1,1,1,1,1,90.5,4318.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9225-BZLNZ,0,0,1,0,72,1,1,1,1,1,0,1,1,1,85.25,6083.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9227-LUNBG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.6,24.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9227-UAQFT,0,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9227-YBAXE,0,0,1,1,65,1,1,1,1,0,1,1,1,1,82.5,5215.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9229-RQABD,0,0,0,0,18,1,1,0,0,0,0,0,0,0,23.75,424.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
9231-ZJYAM,1,1,0,0,4,1,0,0,0,0,0,1,0,1,78.85,292.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9233-PSYHO,0,1,0,0,45,1,1,0,0,1,0,1,1,1,100.15,4459.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9236-NDUCW,0,0,0,0,21,0,0,1,0,0,1,0,0,0,35.1,770.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9237-HQITU,1,0,0,0,2,1,0,0,0,0,0,0,0,1,70.7,151.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9239-GZHZE,0,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8124.2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9239-ZBZZV,1,0,0,0,6,0,0,0,0,1,0,1,1,1,47.95,305.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9242-TKFSV,0,0,1,1,72,0,0,1,1,1,1,1,1,1,65.1,4754.3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9244-ZVAPM,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.6,45.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9248-OJYKK,1,1,0,0,1,1,1,0,0,0,0,0,0,1,76.45,76.45,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9249-FXSCK,1,0,0,0,52,1,1,1,1,0,1,1,1,1,111.25,5916.45,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9250-WYPLL,1,0,0,0,5,1,1,0,0,0,0,0,0,0,75.55,413.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9251-AWQGT,0,0,1,1,48,1,0,0,0,0,0,0,0,0,20.0,935.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9251-WNSOD,0,0,1,0,67,1,1,1,1,1,0,0,1,0,75.1,5064.45,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9253-QXKBE,1,1,1,0,29,1,1,0,0,0,0,1,1,1,94.45,2653.65,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9253-VIFJQ,0,0,1,0,65,1,1,1,1,1,0,0,0,0,67.05,4309.55,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9254-RBFON,1,0,1,1,17,1,0,0,0,1,1,1,1,0,98.6,1704.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
9256-JTBNZ,0,0,0,0,11,1,0,0,0,0,0,0,0,0,20.3,246.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9257-AZMTZ,0,0,1,1,52,1,0,0,0,0,0,0,0,0,20.1,1078.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9258-CNWAC,0,0,1,1,71,1,1,1,1,1,1,1,1,0,113.65,8166.8,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9259-PACGQ,1,0,1,0,34,1,1,1,1,0,1,0,0,0,62.65,2274.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9261-WDCAF,0,0,0,0,3,1,0,0,0,0,0,0,1,0,54.65,189.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
